session_id,parent_session_id,agent,role,model_routes,gauntlet_objective_ids,objective_attribution_confidence,timestamp_start,timestamp_end,duration_ms,status,model_requests,prompt_tokens_processed,completion_tokens_estimate,turn_usage_input_tokens,turn_usage_output_tokens,turn_usage_total_tokens,turn_usage_cached_read_tokens,turn_usage_cache_creation_tokens,turn_usage_reasoning_tokens,turn_usage_model_calls,turn_usage_api_duration_ms,turn_usage_scope,tool_calls_emitted,provider_errors,tool_or_harness_errors,compactions_detected,context_peak_tokens,context_median_tokens,context_p95_tokens,source_path
01a00a95-d229-7530-8ea3-823813e68e55,01a00976-1039-7012-8979-deb31695400a,integration-reviewer-flash,integration reviewer,"[""deepseek-v4-flash""]","[""CPU-TEAM-FORMATION""]",high,2026-08-16T12:39:46.442Z,2026-08-16T12:44:28.700Z,282771,completed,10,217078,22149,220586,3730,224316,186448,0,1808,10,90792,turn-level aggregate; not safely allocatable to individual request rows,18,0,2,0,26748,24701,26748,~/.grok/sessions/<encoded-cwd>/01a00a95-d229-7530-8ea3-823813e68e55/
01a00a9d-d2f7-7d93-8aef-8e5d8ad53cca,01a00976-1039-7012-8979-deb31695400a,git-committer,bookkeeping/committer,"[""gemma4""]","[""CPU-TEAM-FORMATION""]",high,2026-08-16T12:48:30.894Z,2026-08-16T12:48:46.592Z,16144,completed,5,29583,0,29226,593,29819,0,0,0,5,11698,turn-level aggregate; not safely allocatable to individual request rows,4,0,0,0,6305,6120,6305,~/.grok/sessions/<encoded-cwd>/01a00a9d-d2f7-7d93-8aef-8e5d8ad53cca/
01a00a9e-6713-7cf3-aeb8-c079814638a3,01a00976-1039-7012-8979-deb31695400a,builder-mimo,builder,"[""mimo-v2.5""]","[""BROWSER-2V2-MATCH-KEYBOARD""]",high,2026-08-16T12:49:08.839Z,2026-08-16T13:03:29.364Z,860984,cancelled,51,2282699,52712,2291287,16297,2307584,2217792,0,4796,50,563945,turn-level aggregate; not safely allocatable to individual request rows,69,0,2,0,75857,45496,61920,~/.grok/sessions/<encoded-cwd>/01a00a9e-6713-7cf3-aeb8-c079814638a3/
01a00ae6-0a6f-7631-b4c6-8eb852e36c33,,orchestrator/mixed,parent/orchestrator,"[""deepseek-v4-flash""]","[""BOOTSTRAP-01"",""BROWSER-2V2-MATCH-KEYBOARD""]",medium,2026-08-16T14:07:50.352Z,2026-08-16T14:15:48.923Z,,completed/closed,19,701693,28311,711248,4995,716243,649216,0,2362,19,115911,turn-level aggregate; not safely allocatable to individual request rows,31,0,0,0,43457,40639,43457,~/.grok/sessions/<encoded-cwd>/01a00ae6-0a6f-7631-b4c6-8eb852e36c33/
01a00aef-0efd-71d3-9a67-ccd74de1f8e1,,orchestrator/mixed,parent/orchestrator,"[""deepseek-v4-flash""]","[""BOOTSTRAP-01"",""BROWSER-2V2-MATCH-KEYBOARD"",""CPU-TEAM-FORMATION""]",medium,2026-08-16T14:17:21.685Z,2026-08-16T14:56:52.995Z,,completed/closed,149,18955570,122118,19585873,67894,19653767,18960912,0,31015,180,1294723,turn-level aggregate; not safely allocatable to individual request rows,162,0,7,0,187476,138306,183760,~/.grok/sessions/<encoded-cwd>/01a00aef-0efd-71d3-9a67-ccd74de1f8e1/
01a00b02-ba51-7c51-8801-3a34e19ac33a,01a00aef-0efd-71d3-9a67-ccd74de1f8e1,critic,critic,"[""deepseek-v4-flash-0731""]","[""BROWSER-2V2-MATCH-KEYBOARD""]",high,2026-08-16T14:38:43.828Z,2026-08-16T14:38:45.173Z,1927,failed,1,0,0,0,0,0,0,0,0,0,0,turn-level aggregate; not safely allocatable to individual request rows,0,0,1,0,0,,,~/.grok/sessions/<encoded-cwd>/01a00b02-ba51-7c51-8801-3a34e19ac33a/
01a00b02-fce4-7a91-adc4-ceca03e4852b,01a00aef-0efd-71d3-9a67-ccd74de1f8e1,critic-flash,critic,"[""deepseek-v4-flash""]","[""BROWSER-2V2-MATCH-KEYBOARD""]",high,2026-08-16T14:39:00.813Z,2026-08-16T14:40:17.423Z,77115,completed,8,140703,15070,142109,5553,147662,67072,0,3225,8,70260,turn-level aggregate; not safely allocatable to individual request rows,18,0,0,0,25310,19890,25310,~/.grok/sessions/<encoded-cwd>/01a00b02-fce4-7a91-adc4-ceca03e4852b/
01a00b04-74f6-7c82-840b-6317f1e80fba,01a00aef-0efd-71d3-9a67-ccd74de1f8e1,integration-reviewer-flash,integration reviewer,"[""deepseek-v4-flash""]","[""BROWSER-2V2-MATCH-KEYBOARD""]",high,2026-08-16T14:40:36.921Z,2026-08-16T14:42:48.883Z,132303,completed,13,302350,23514,303359,6395,309754,196368,0,4104,13,105178,turn-level aggregate; not safely allocatable to individual request rows,26,0,0,0,34361,27513,34361,~/.grok/sessions/<encoded-cwd>/01a00b04-74f6-7c82-840b-6317f1e80fba/
01a00b0a-f801-78c1-9ac2-68288749bfa3,01a00aef-0efd-71d3-9a67-ccd74de1f8e1,git-committer,bookkeeping/committer,"[""gemma4""]","[""BROWSER-2V2-MATCH-KEYBOARD""]",high,2026-08-16T14:47:43.705Z,2026-08-16T14:48:13.581Z,30238,completed,10,163017,0,162210,1124,163334,0,0,0,10,22758,turn-level aggregate; not safely allocatable to individual request rows,9,0,0,0,22250,17928,22250,~/.grok/sessions/<encoded-cwd>/01a00b0a-f801-78c1-9ac2-68288749bfa3/
01a00b87-ab36-7323-b222-e2220a1122e2,,orchestrator/mixed,parent/orchestrator,"[""deepseek-v4-flash""]","[""BROWSER-2V2-MATCH-KEYBOARD"",""BROWSER-2V2-PLAYABLE"",""BROWSER-MATCH-START-URL""]",medium,2026-08-16T17:04:21.423Z,2026-08-16T18:13:28.874Z,,completed/closed,195,27607158,132327,32052860,125165,32178025,30585392,0,51149,337,2507426,turn-level aggregate; not safely allocatable to individual request rows,206,0,13,0,212724,138038,207363,~/.grok/sessions/<encoded-cwd>/01a00b87-ab36-7323-b222-e2220a1122e2/
01a00b8c-52ab-7cd3-90e9-c14043c8f328,01a00b87-ab36-7323-b222-e2220a1122e2,builder-gameplay,builder,"[""mimo-v2.5""]","[""BROWSER-2V2-PLAYABLE""]",high,2026-08-16T17:09:03.945Z,2026-08-16T17:21:05.314Z,724616,completed,54,1867743,39265,1878957,10414,1889371,1817664,0,1939,54,415498,turn-level aggregate; not safely allocatable to individual request rows,64,0,3,0,59050,34246,56342,~/.grok/sessions/<encoded-cwd>/01a00b8c-52ab-7cd3-90e9-c14043c8f328/
01a00b9d-710b-7170-9d13-75b9e8aa6836,01a00b87-ab36-7323-b222-e2220a1122e2,aux,auxiliary,"[""gemma4""]","[""BROWSER-2V2-PLAYABLE""]",high,2026-08-16T17:27:43.232Z,2026-08-16T17:27:45.448Z,2837,completed,1,3557,0,4991,171,5162,0,0,0,1,2166,turn-level aggregate; not safely allocatable to individual request rows,0,0,0,0,3557,3557,3557,~/.grok/sessions/<encoded-cwd>/01a00b9d-710b-7170-9d13-75b9e8aa6836/
01a00ba2-bf11-70f1-8e02-f9d4926e4fe0,01a00b87-ab36-7323-b222-e2220a1122e2,critic,critic,"[""deepseek-v4-flash-0731""]","[""BROWSER-2V2-PLAYABLE""]",high,2026-08-16T17:33:30.887Z,2026-08-16T17:33:31.846Z,1627,failed,1,0,0,0,0,0,0,0,0,0,0,turn-level aggregate; not safely allocatable to individual request rows,0,0,1,0,0,,,~/.grok/sessions/<encoded-cwd>/01a00ba2-bf11-70f1-8e02-f9d4926e4fe0/
01a00ba3-07a7-7632-b653-2e2773c55659,01a00b87-ab36-7323-b222-e2220a1122e2,critic-flash,critic,"[""deepseek-v4-flash""]","[""BROWSER-2V2-PLAYABLE""]",high,2026-08-16T17:33:49.183Z,2026-08-16T17:36:12.983Z,144167,completed,10,334686,28256,338421,5644,344065,183872,0,2796,10,139362,turn-level aggregate; not safely allocatable to individual request rows,23,0,2,0,50590,35728,50590,~/.grok/sessions/<encoded-cwd>/01a00ba3-07a7-7632-b653-2e2773c55659/
01a00ba8-7c54-75a3-99ce-d53bc6dbd1bc,01a00b87-ab36-7323-b222-e2220a1122e2,critic-flash,critic,"[""deepseek-v4-flash""]","[""BROWSER-2V2-PLAYABLE""]",high,2026-08-16T17:39:46.741Z,2026-08-16T17:44:11.363Z,265004,completed,15,693907,58483,711160,9358,720518,626432,0,5430,15,133215,turn-level aggregate; not safely allocatable to individual request rows,27,0,0,0,77708,45917,77708,~/.grok/sessions/<encoded-cwd>/01a00ba8-7c54-75a3-99ce-d53bc6dbd1bc/
01a00bb0-5234-7ae3-b0ba-c0399428dfe3,01a00b87-ab36-7323-b222-e2220a1122e2,critic-flash,critic,"[""deepseek-v4-flash""]","[""BROWSER-2V2-PLAYABLE""]",high,2026-08-16T17:48:20.310Z,2026-08-16T17:56:10.274Z,470418,completed,19,684282,44154,695719,12475,708194,622080,0,6543,19,154880,turn-level aggregate; not safely allocatable to individual request rows,42,0,1,0,63927,38202,63927,~/.grok/sessions/<encoded-cwd>/01a00bb0-5234-7ae3-b0ba-c0399428dfe3/
01a00bb7-b7a5-74e3-a545-ba0127e7a794,01a00b87-ab36-7323-b222-e2220a1122e2,integration-reviewer-flash,integration reviewer,"[""deepseek-v4-flash""]","[""BROWSER-2V2-PLAYABLE""]",high,2026-08-16T17:56:24.991Z,2026-08-16T18:03:34.242Z,429643,completed,15,607067,27315,608551,5164,613715,191408,0,1613,15,117593,turn-level aggregate; not safely allocatable to individual request rows,30,0,3,0,57298,46156,57298,~/.grok/sessions/<encoded-cwd>/01a00bb7-b7a5-74e3-a545-ba0127e7a794/
01a00bbe-9094-7491-ba07-515161f5b219,01a00b87-ab36-7323-b222-e2220a1122e2,git-committer,bookkeeping/committer,"[""gemma4""]","[""BROWSER-2V2-PLAYABLE""]",high,2026-08-16T18:03:53.902Z,2026-08-16T18:04:31.568Z,38220,completed,8,69279,0,68654,955,69609,0,0,0,8,31888,turn-level aggregate; not safely allocatable to individual request rows,7,0,0,0,10336,9102,10336,~/.grok/sessions/<encoded-cwd>/01a00bbe-9094-7491-ba07-515161f5b219/
01a00bbf-c6d4-7dd0-9eb2-4f5867be750b,01a00b87-ab36-7323-b222-e2220a1122e2,git-committer,bookkeeping/committer,"[""gemma4""]","[""BROWSER-2V2-PLAYABLE""]",high,2026-08-16T18:05:13.295Z,2026-08-16T18:05:26.819Z,14038,completed,6,35389,0,35141,410,35551,0,0,0,6,8498,turn-level aggregate; not safely allocatable to individual request rows,5,0,0,0,6323,5962,6323,~/.grok/sessions/<encoded-cwd>/01a00bbf-c6d4-7dd0-9eb2-4f5867be750b/
01a00bc0-7102-7f73-8b29-d37aab26ebd2,01a00b87-ab36-7323-b222-e2220a1122e2,git-committer,bookkeeping/committer,"[""gemma4""]","[""BROWSER-2V2-PLAYABLE""]",high,2026-08-16T18:05:56.820Z,2026-08-16T18:06:13.309Z,16955,completed,6,36451,1648,37657,547,38204,0,0,0,6,11275,turn-level aggregate; not safely allocatable to individual request rows,5,0,0,0,6915,6548,6915,~/.grok/sessions/<encoded-cwd>/01a00bc0-7102-7f73-8b29-d37aab26ebd2/
01a00bc1-163e-7340-b4e3-d62da118c45a,01a00b87-ab36-7323-b222-e2220a1122e2,git-committer,bookkeeping/committer,"[""gemma4""]","[""BROWSER-2V2-PLAYABLE""]",high,2026-08-16T18:06:39.145Z,2026-08-16T18:06:40.937Z,2317,completed,1,3665,0,5069,103,5172,0,0,0,1,1694,turn-level aggregate; not safely allocatable to individual request rows,0,0,0,0,3665,3665,3665,~/.grok/sessions/<encoded-cwd>/01a00bc1-163e-7340-b4e3-d62da118c45a/
01a00bc5-9d71-7712-b99d-45445e657c70,01a00b87-ab36-7323-b222-e2220a1122e2,git-committer,bookkeeping/committer,"[""gemma4""]","[""BROWSER-2V2-PLAYABLE""]",high,2026-08-16T18:11:35.936Z,2026-08-16T18:11:54.331Z,18932,completed,7,67687,0,67202,784,67986,0,0,0,7,12630,turn-level aggregate; not safely allocatable to individual request rows,6,0,0,0,11780,10613,11780,~/.grok/sessions/<encoded-cwd>/01a00bc5-9d71-7712-b99d-45445e657c70/
01a00be4-52a6-7520-b555-e494029a4c5b,,orchestrator/mixed,parent/orchestrator,"[""deepseek-v4-flash""]","[""BROWSER-2V2-MATCH-KEYBOARD"",""BROWSER-3V3-MATCH"",""CPU-3V3-FORMATION"",""CPU-3V3-TEAMPLAY"",""CPU-TEAM-DECISION-PROFILE"",""MATCH-SET-PIECE"",""MATCH-TIMER-ENFORCEMENT"",""SCENARIO-3V3-FIXTURE""]",medium,2026-08-16T18:45:31.669Z,2026-08-16T23:45:35.385Z,,completed/closed,212,29779575,142344,39333219,186330,39519549,36454416,0,46506,535,3495016,turn-level aggregate; not safely allocatable to individual request rows,223,0,10,0,208490,147376,203284,~/.grok/sessions/<encoded-cwd>/01a00be4-52a6-7520-b555-e494029a4c5b/
01a00be5-f44b-7371-82eb-cd859f321beb,01a00be4-52a6-7520-b555-e494029a4c5b,builder-gameplay,builder,"[""mimo-v2.5""]","[""BROWSER-2V2-PLAYABLE"",""CPU-TEAM-DECISION-PROFILE""]",high,2026-08-16T18:46:55.244Z,2026-08-16T19:14:00.862Z,1626078,completed,77,3774986,44586,3776932,23653,3800585,3705216,0,4196,77,540015,turn-level aggregate; not safely allocatable to individual request rows,97,0,8,0,68529,52434,67535,~/.grok/sessions/<encoded-cwd>/01a00be5-f44b-7371-82eb-cd859f321beb/
01a00bff-0aa5-7013-9c2f-40797aeb6fa7,01a00be4-52a6-7520-b555-e494029a4c5b,critic,critic,"[""deepseek-v4-flash-0731""]","[""CPU-TEAM-DECISION-PROFILE""]",high,2026-08-16T19:14:19.393Z,2026-08-16T19:14:20.077Z,1200,failed,1,0,0,0,0,0,0,0,0,0,0,turn-level aggregate; not safely allocatable to individual request rows,0,0,1,0,0,,,~/.grok/sessions/<encoded-cwd>/01a00bff-0aa5-7013-9c2f-40797aeb6fa7/
01a00bff-62bc-7bb2-9b19-484ec42c1559,01a00be4-52a6-7520-b555-e494029a4c5b,critic-flash,critic,"[""deepseek-v4-flash""]","[""CPU-TEAM-DECISION-PROFILE""]",high,2026-08-16T19:14:42.000Z,2026-08-16T19:18:09.621Z,208177,completed,10,341236,34796,340393,6000,346393,290816,0,2784,10,73552,turn-level aggregate; not safely allocatable to individual request rows,24,0,0,0,43862,38506,43862,~/.grok/sessions/<encoded-cwd>/01a00bff-62bc-7bb2-9b19-484ec42c1559/
01a00c02-be43-7c71-ae87-ef55a8ed3867,01a00be4-52a6-7520-b555-e494029a4c5b,integration-reviewer-flash,integration reviewer,"[""deepseek-v4-flash""]","[""CPU-TEAM-DECISION-PROFILE""]",high,2026-08-16T19:18:21.945Z,2026-08-16T19:27:28.956Z,547461,completed,23,944912,31500,954955,4859,959814,862976,0,980,23,111044,turn-level aggregate; not safely allocatable to individual request rows,31,0,2,0,60302,46038,59859,~/.grok/sessions/<encoded-cwd>/01a00c02-be43-7c71-ae87-ef55a8ed3867/
01a00c0b-a566-7352-9d7d-ec2eabfbaec9,01a00be4-52a6-7520-b555-e494029a4c5b,git-committer,bookkeeping/committer,"[""gemma4""]","[""CPU-TEAM-DECISION-PROFILE""]",high,2026-08-16T19:28:05.680Z,2026-08-16T19:28:31.084Z,26136,completed,6,57072,0,56670,780,57450,0,0,0,6,21712,turn-level aggregate; not safely allocatable to individual request rows,5,0,0,0,11957,10841,11957,~/.grok/sessions/<encoded-cwd>/01a00c0b-a566-7352-9d7d-ec2eabfbaec9/
01a00c0e-c663-7b13-a312-c12905792bc6,01a00be4-52a6-7520-b555-e494029a4c5b,git-committer,bookkeeping/committer,"[""gemma4""]","[""CPU-TEAM-DECISION-PROFILE""]",high,2026-08-16T19:31:30.417Z,2026-08-16T19:31:43.578Z,13570,completed,5,34283,0,33884,836,34720,0,0,0,5,10502,turn-level aggregate; not safely allocatable to individual request rows,4,0,0,0,7795,6668,7795,~/.grok/sessions/<encoded-cwd>/01a00c0e-c663-7b13-a312-c12905792bc6/
01a00c0f-3db2-7fb3-8ba6-6f048ea50cf1,01a00be4-52a6-7520-b555-e494029a4c5b,builder-structured,builder,"[""qwen3.6""]","[""CPU-TEAM-DECISION-PROFILE"",""SCENARIO-3V3-FIXTURE""]",high,2026-08-16T19:32:01.086Z,2026-08-16T19:46:29.884Z,869335,completed,48,2658165,57828,2668275,22098,2690373,1938800,0,1812,48,489860,turn-level aggregate; not safely allocatable to individual request rows,62,0,2,0,84034,54706,83778,~/.grok/sessions/<encoded-cwd>/01a00c0f-3db2-7fb3-8ba6-6f048ea50cf1/
01a00c1c-d57d-7c33-b3e5-0f1bb129876c,01a00be4-52a6-7520-b555-e494029a4c5b,critic-flash,critic,"[""deepseek-v4-flash""]","[""SCENARIO-3V3-FIXTURE""]",high,2026-08-16T19:46:51.937Z,2026-08-16T20:01:13.034Z,861663,completed,19,506171,33932,518878,6147,525025,405760,0,1692,19,146797,turn-level aggregate; not safely allocatable to individual request rows,38,0,3,0,45358,27152,45358,~/.grok/sessions/<encoded-cwd>/01a00c1c-d57d-7c33-b3e5-0f1bb129876c/
01a00c2a-2511-7bb1-a172-624017317e60,01a00be4-52a6-7520-b555-e494029a4c5b,integration-reviewer-flash,integration reviewer,"[""deepseek-v4-flash""]","[""SCENARIO-3V3-FIXTURE""]",high,2026-08-16T20:01:24.080Z,2026-08-16T20:13:32.626Z,728921,completed,12,261913,22511,269493,3904,273397,229632,0,1403,12,68699,turn-level aggregate; not safely allocatable to individual request rows,24,0,2,0,31121,22635,31121,~/.grok/sessions/<encoded-cwd>/01a00c2a-2511-7bb1-a172-624017317e60/
01a00c35-9023-7c33-85c2-71026240f351,01a00be4-52a6-7520-b555-e494029a4c5b,git-committer,bookkeeping/committer,"[""gemma4""]","[""SCENARIO-3V3-FIXTURE""]",high,2026-08-16T20:13:52.493Z,2026-08-16T20:14:06.617Z,14624,completed,6,41580,0,41086,773,41859,0,0,0,6,10487,turn-level aggregate; not safely allocatable to individual request rows,5,0,0,0,7840,7024,7840,~/.grok/sessions/<encoded-cwd>/01a00c35-9023-7c33-85c2-71026240f351/
01a00c37-3311-7c42-8e3e-e9f2c0b520fd,01a00be4-52a6-7520-b555-e494029a4c5b,git-committer,bookkeeping/committer,"[""gemma4""]","[""SCENARIO-3V3-FIXTURE""]",high,2026-08-16T20:15:39.692Z,2026-08-16T20:15:55.644Z,16392,completed,6,56347,0,55923,902,56825,0,0,0,6,12517,turn-level aggregate; not safely allocatable to individual request rows,5,0,0,0,11771,10521,11771,~/.grok/sessions/<encoded-cwd>/01a00c37-3311-7c42-8e3e-e9f2c0b520fd/
01a00c37-b911-72e3-af86-3d9989ccb7b1,01a00be4-52a6-7520-b555-e494029a4c5b,builder-structured,builder,"[""qwen3.6""]","[""CPU-3V3-FORMATION""]",high,2026-08-16T20:16:13.982Z,2026-08-16T20:37:33.176Z,1279589,completed,67,5103718,66653,5107096,34206,5141302,4508496,0,9777,67,763907,turn-level aggregate; not safely allocatable to individual request rows,77,0,6,0,104935,80418,102548,~/.grok/sessions/<encoded-cwd>/01a00c37-b911-72e3-af86-3d9989ccb7b1/
01a00c4b-7e5c-7e61-b03a-14033976246e,01a00be4-52a6-7520-b555-e494029a4c5b,critic-flash,critic,"[""deepseek-v4-flash""]","[""CPU-3V3-FORMATION""]",high,2026-08-16T20:37:49.637Z,2026-08-16T20:47:07.757Z,558499,completed,15,433006,29850,434896,6913,441809,371200,0,3559,15,105659,turn-level aggregate; not safely allocatable to individual request rows,26,0,1,0,37515,31950,37515,~/.grok/sessions/<encoded-cwd>/01a00c4b-7e5c-7e61-b03a-14033976246e/
01a00c54-295b-7513-9083-22eb4f9343ac,01a00be4-52a6-7520-b555-e494029a4c5b,integration-reviewer-flash,integration reviewer,"[""deepseek-v4-flash""]","[""CPU-3V3-FORMATION""]",high,2026-08-16T20:47:17.754Z,2026-08-16T20:57:18.095Z,600782,completed,20,583655,26962,586076,5536,591612,521984,0,2485,20,94174,turn-level aggregate; not safely allocatable to individual request rows,27,0,1,0,38998,33892,38570,~/.grok/sessions/<encoded-cwd>/01a00c54-295b-7513-9083-22eb4f9343ac/
01a00c5d-9899-7a73-a2cb-bfeabfe0ae69,01a00be4-52a6-7520-b555-e494029a4c5b,git-committer,bookkeeping/committer,"[""gemma4""]","[""CPU-3V3-FORMATION""]",high,2026-08-16T20:57:36.089Z,2026-08-16T20:57:51.601Z,15972,completed,6,49274,0,48804,779,49583,0,0,0,6,12076,turn-level aggregate; not safely allocatable to individual request rows,5,0,0,0,10019,8802,10019,~/.grok/sessions/<encoded-cwd>/01a00c5d-9899-7a73-a2cb-bfeabfe0ae69/
01a00c5f-1c49-72f3-af6b-c01423a6553b,01a00be4-52a6-7520-b555-e494029a4c5b,git-committer,bookkeeping/committer,"[""gemma4""]","[""CPU-3V3-FORMATION""]",high,2026-08-16T20:59:15.257Z,2026-08-16T20:59:27.288Z,12411,completed,5,34337,0,33985,806,34791,0,0,0,5,9500,turn-level aggregate; not safely allocatable to individual request rows,4,0,0,0,7904,6649,7904,~/.grok/sessions/<encoded-cwd>/01a00c5f-1c49-72f3-af6b-c01423a6553b/
01a00c5f-9f07-71e3-a8b6-608ebbf431e1,01a00be4-52a6-7520-b555-e494029a4c5b,builder-structured,builder,"[""qwen3.6""]","[""CPU-3V3-TEAMPLAY""]",high,2026-08-16T20:59:48.740Z,2026-08-16T21:20:25.233Z,1236888,completed,42,3090806,62709,3092909,34299,3127208,2584368,0,4802,42,512034,turn-level aggregate; not safely allocatable to individual request rows,52,0,7,0,96938,80772,95090,~/.grok/sessions/<encoded-cwd>/01a00c5f-9f07-71e3-a8b6-608ebbf431e1/
01a00c72-cc23-7882-924c-5fed68a90184,01a00be4-52a6-7520-b555-e494029a4c5b,critic-flash,critic,"[""deepseek-v4-flash""]","[""CPU-3V3-TEAMPLAY""]",high,2026-08-16T21:20:45.642Z,2026-08-16T21:33:52.313Z,787232,completed,15,425800,27887,429097,8376,437473,367616,0,3543,15,128149,turn-level aggregate; not safely allocatable to individual request rows,33,0,2,0,39678,30492,39678,~/.grok/sessions/<encoded-cwd>/01a00c72-cc23-7882-924c-5fed68a90184/
01a00c7f-1824-7043-a258-74396d1cee93,01a00be4-52a6-7520-b555-e494029a4c5b,integration-reviewer-flash,integration reviewer,"[""deepseek-v4-flash""]","[""CPU-3V3-TEAMPLAY""]",high,2026-08-16T21:34:11.548Z,2026-08-16T21:40:25.544Z,374586,completed,16,397547,24202,402047,4173,406220,356864,0,1013,16,71104,turn-level aggregate; not safely allocatable to individual request rows,26,0,2,0,31226,27073,31226,~/.grok/sessions/<encoded-cwd>/01a00c7f-1824-7043-a258-74396d1cee93/
01a00c85-136b-7ee0-a519-6158e7e15d18,01a00be4-52a6-7520-b555-e494029a4c5b,git-committer,bookkeeping/committer,"[""gemma4""]","[""CPU-3V3-TEAMPLAY""]",high,2026-08-16T21:40:43.386Z,2026-08-16T21:41:15.751Z,32777,completed,11,75642,0,75040,919,75959,0,0,0,11,26075,turn-level aggregate; not safely allocatable to individual request rows,10,0,0,0,8239,6814,8239,~/.grok/sessions/<encoded-cwd>/01a00c85-136b-7ee0-a519-6158e7e15d18/
01a00c87-6e3a-78d2-ad11-754ac156289c,01a00be4-52a6-7520-b555-e494029a4c5b,git-committer,bookkeeping/committer,"[""gemma4""]","[""CPU-3V3-TEAMPLAY""]",high,2026-08-16T21:43:17.634Z,2026-08-16T21:43:31.741Z,14450,completed,6,55411,0,55045,783,55828,0,0,0,6,10952,turn-level aggregate; not safely allocatable to individual request rows,5,0,0,0,11567,10302,11567,~/.grok/sessions/<encoded-cwd>/01a00c87-6e3a-78d2-ad11-754ac156289c/
01a00c87-e878-7c71-a2c6-307345373684,01a00be4-52a6-7520-b555-e494029a4c5b,builder-structured,builder,"[""qwen3.6""]","[""MATCH-SET-PIECE"",""SCENARIO-3V3-FIXTURE""]",high,2026-08-16T21:43:48.982Z,2026-08-16T22:06:34.853Z,1366270,completed,97,9657901,116127,9656176,65016,9721192,8325312,0,7977,97,970501,turn-level aggregate; not safely allocatable to individual request rows,111,0,10,0,153132,97847,151005,~/.grok/sessions/<encoded-cwd>/01a00c87-e878-7c71-a2c6-307345373684/
01a00c9d-2463-70a3-88e6-13d1063cdcd3,01a00be4-52a6-7520-b555-e494029a4c5b,critic-flash,critic,"[""deepseek-v4-flash""]","[""MATCH-SET-PIECE""]",high,2026-08-16T22:07:00.755Z,2026-08-16T22:08:02.988Z,62806,completed,7,206901,31170,211991,3081,215072,152320,0,905,7,44142,turn-level aggregate; not safely allocatable to individual request rows,18,0,0,0,46236,32741,46236,~/.grok/sessions/<encoded-cwd>/01a00c9d-2463-70a3-88e6-13d1063cdcd3/
01a00c9e-42e5-7403-bb50-24a8190bf844,01a00be4-52a6-7520-b555-e494029a4c5b,integration-reviewer-flash,integration reviewer,"[""deepseek-v4-flash""]","[""MATCH-SET-PIECE"",""SCENARIO-3V3-FIXTURE""]",high,2026-08-16T22:08:14.018Z,2026-08-16T22:16:11.627Z,478098,completed,15,619747,45642,622059,5349,627408,547840,0,2517,15,84164,turn-level aggregate; not safely allocatable to individual request rows,27,0,1,0,61085,50058,61085,~/.grok/sessions/<encoded-cwd>/01a00c9e-42e5-7403-bb50-24a8190bf844/
01a00ca5-dd27-7142-bc5c-c52efadf468e,01a00be4-52a6-7520-b555-e494029a4c5b,git-committer,bookkeeping/committer,"[""gemma4""]","[""MATCH-SET-PIECE""]",high,2026-08-16T22:16:32.280Z,2026-08-16T22:16:44.910Z,13104,completed,5,34103,0,33731,720,34451,0,0,0,5,9701,turn-level aggregate; not safely allocatable to individual request rows,4,0,0,0,7835,6588,7835,~/.grok/sessions/<encoded-cwd>/01a00ca5-dd27-7142-bc5c-c52efadf468e/
01a00ca7-f301-7d22-8338-c5b562620ff2,01a00be4-52a6-7520-b555-e494029a4c5b,git-committer,bookkeeping/committer,"[""gemma4""]","[""MATCH-SET-PIECE""]",high,2026-08-16T22:18:48.941Z,2026-08-16T22:19:03.035Z,14588,completed,5,34305,0,33942,794,34736,0,0,0,5,11143,turn-level aggregate; not safely allocatable to individual request rows,4,0,0,0,7896,6644,7896,~/.grok/sessions/<encoded-cwd>/01a00ca7-f301-7d22-8338-c5b562620ff2/
01a00ca8-6968-7461-9818-951f5387a94c,01a00be4-52a6-7520-b555-e494029a4c5b,builder-gameplay,builder,"[""mimo-v2.5""]","[""BROWSER-2V2-PLAYABLE"",""BROWSER-3V3-MATCH""]",high,2026-08-16T22:19:19.268Z,2026-08-16T22:40:19.568Z,1260841,failed,95,6621443,90968,6635079,37808,6672887,6511424,0,15653,94,857099,turn-level aggregate; not safely allocatable to individual request rows,119,0,8,0,123301,61948,121172,~/.grok/sessions/<encoded-cwd>/01a00ca8-6968-7461-9818-951f5387a94c/
01a00cc1-727f-7c50-9733-50af238e1d5c,01a00be4-52a6-7520-b555-e494029a4c5b,critic-flash,critic,"[""deepseek-v4-flash""]","[""BROWSER-3V3-MATCH""]",high,2026-08-16T22:46:40.074Z,2026-08-16T22:47:30.929Z,51479,completed,8,148381,21197,152449,3412,155861,104928,0,1086,8,44898,turn-level aggregate; not safely allocatable to individual request rows,24,0,0,0,27012,20190,27012,~/.grok/sessions/<encoded-cwd>/01a00cc1-727f-7c50-9733-50af238e1d5c/
01a00cc2-6479-7160-bd4f-4206de987900,01a00be4-52a6-7520-b555-e494029a4c5b,integration-reviewer-flash,integration reviewer,"[""deepseek-v4-flash""]","[""BROWSER-3V3-MATCH""]",high,2026-08-16T22:47:41.955Z,2026-08-16T22:58:28.295Z,646859,completed,15,321280,20074,322985,5470,328455,275200,0,2670,15,86253,turn-level aggregate; not safely allocatable to individual request rows,30,0,0,0,30880,23799,30880,~/.grok/sessions/<encoded-cwd>/01a00cc2-6479-7160-bd4f-4206de987900/
